日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,股票代码,换手率
2014-09-19,8006.057,8060.736,7971.216,8047.253,13938032000,161180000000.0,0.533222,sz.399001,0.11748
2014-09-22,8036.871,8036.871,7886.88,7895.869,14877188800,171979000000.0,-1.881186,sz.399001,0.125396
2014-09-23,7906.468,7974.818,7906.468,7965.885,13820443200,163929000000.0,0.886737,sz.399001,0.116489
2014-09-24,7944.322,8103.304,7925.379,8100.224,17341355200,200878000000.0,1.686434,sz.399001,0.14616
2014-09-25,8137.331,8167.03,8058.703,8076.512,18450632000,219111000000.0,-0.292732,sz.399001,0.155509
2014-09-26,8050.639,8078.069,8021.27,8072.883,15039651200,176174000000.0,-0.044938,sz.399001,0.12676
2014-09-29,8084.271,8107.15,8045.886,8082.845,16635710400,201982000000.0,0.123406,sz.399001,0.140212
2014-09-30,8095.269,8100.292,8060.353,8080.346,15011483200,181598000000.0,-0.030918,sz.399001,0.126463
2014-10-08,8134.366,8183.652,8073.717,8183.652,16661644800,207663000000.0,1.278481,sz.399001,0.140364
2014-10-09,8199.683,8234.922,8131.171,8204.009,20540752000,247541000000.0,0.248751,sz.399001,0.173044
2014-10-10,8186.332,8260.226,8158.343,8211.542,19681299200,225312000000.0,0.091823,sz.399001,0.165803
2014-10-13,8179.486,8193.356,8092.486,8164.067,17627828800,203119000000.0,-0.578151,sz.399001,0.148504
2014-10-14,8150.859,8200.352,8105.536,8139.961,17364947200,199190000000.0,-0.295269,sz.399001,0.146289
2014-10-15,8141.143,8209.903,8086.63,8198.124,16737752000,194003000000.0,0.714538,sz.399001,0.141006
2014-10-16,8156.785,8227.142,8110.687,8110.687,17591548800,208453000000.0,-1.066549,sz.399001,0.148198
2014-10-17,8116.815,8182.828,8015.618,8151.523,16984217600,198627000000.0,0.503483,sz.399001,0.143082
2014-10-20,8175.684,8219.803,8153.095,8204.202,13072422400,161427000000.0,0.64625,sz.399001,0.110127
2014-10-21,8197.169,8206.892,8101.601,8106.92,13371542400,162222000000.0,-1.185761,sz.399001,0.112647
2014-10-22,8114.892,8162.835,8059.557,8063.202,12323558400,151895000000.0,-0.539265,sz.399001,0.103819
2014-10-23,8044.714,8077.78,7957.032,7969.164,13419603200,153411000000.0,-1.166262,sz.399001,0.113052
2014-10-24,7982.313,8003.788,7899.543,7921.131,9998673600,121671000000.0,-0.602738,sz.399001,0.084233
2014-10-27,7881.012,7881.012,7803.464,7829.332,10210290400,125811000000.0,-1.158911,sz.399001,0.086016
2014-10-28,7846.866,7988.341,7846.866,7988.341,14040835200,172841000000.0,2.030937,sz.399001,0.118286
2014-10-29,8010.413,8109.637,7962.032,8090.681,18932689600,228242000000.0,1.281121,sz.399001,0.159497
2014-10-30,8088.979,8105.723,8034.078,8090.553,17497929600,207800000000.0,-0.001581,sz.399001,0.147387
2014-10-31,8109.552,8230.587,8088.264,8225.612,17551251200,203716000000.0,1.669343,sz.399001,0.147836
2014-11-03,8245.034,8285.155,8202.531,8240.149,17461062400,196311000000.0,0.17673,sz.399001,0.147077
2014-11-04,8231.504,8236.165,8179.342,8206.791,17473640000,200647000000.0,-0.404828,sz.399001,0.147182
2014-11-05,8221.952,8248.559,8189.84,8198.571,16077123200,179510000000.0,-0.100158,sz.399001,0.135419
2014-11-06,8206.55,8223.303,8137.419,8211.959,14614417600,177258000000.0,0.163293,sz.399001,0.123099
2014-11-07,8226.307,8348.879,8183.06,8234.866,18052470400,223870000000.0,0.27895,sz.399001,0.152058
2014-11-10,8299.419,8410.949,8251.743,8410.216,16035308800,192361000000.0,2.129356,sz.399001,0.135067
2014-11-11,8443.246,8491.117,8243.902,8312.885,20571952000,244123000000.0,-1.157296,sz.399001,0.173127
2014-11-12,8287.572,8410.42,8271.843,8410.29,12980474400,160416000000.0,1.171739,sz.399001,0.109239
2014-11-13,8416.675,8416.806,8288.055,8305.084,16170297600,194120000000.0,-1.250921,sz.399001,0.136084
2014-11-14,8263.97,8343.914,8242.486,8326.897,12453798400,147945000000.0,0.262652,sz.399001,0.104807
2014-11-17,8358.128,8389.395,8278.116,8283.804,12497491200,152060000000.0,-0.517525,sz.399001,0.105175
2014-11-18,8264.398,8295.983,8173.444,8196.594,11522205600,140893000000.0,-1.052777,sz.399001,0.096657
2014-11-19,8206.778,8265.582,8202.782,8225.073,12139938400,156228000000.0,0.347455,sz.399001,0.101839
2014-11-20,8210.823,8236.32,8190.403,8205.377,11044814400,141946000000.0,-0.239466,sz.399001,0.092594
2014-11-21,8209.983,8335.586,8194.524,8332.298,13386184000,169299000000.0,1.546802,sz.399001,0.112259
2014-11-24,8498.058,8645.39,8464.608,8577.906,20487156800,246147000000.0,2.947667,sz.399001,0.171809
2014-11-25,8600.313,8694.592,8578.456,8693.432,19236440000,243915000000.0,1.346778,sz.399001,0.16132
2014-11-26,8712.291,8774.778,8680.863,8763.784,19744432000,251555000000.0,0.809261,sz.399001,0.165581
2014-11-27,8798.408,8860.433,8743.932,8860.433,21623248000,271934000000.0,1.102816,sz.399001,0.181337
2014-11-28,8837.472,9010.173,8767.116,9002.227,23930260800,300099000000.0,1.600305,sz.399001,0.200684
2014-12-01,9029.64,9180.64,9028.834,9095.757,22483907200,279965000000.0,1.038968,sz.399001,0.188546
2014-12-02,9058.318,9433.643,9027.299,9366.949,20552339200,267445000000.0,2.981526,sz.399001,0.172348
2014-12-03,9448.366,9777.765,9441.833,9643.924,29120812800,370039000000.0,2.956935,sz.399001,0.244202
2014-12-04,9679.589,10040.72,9659.948,10029.83,27467628800,361133000000.0,4.001548,sz.399001,0.230339
2014-12-05,10164.37,10319.87,9749.136,10067.28,31441875200,413180000000.0,0.373388,sz.399001,0.263666
2014-12-08,10047.12,10587.62,9919.649,10554.57,27443328000,368237000000.0,4.840334,sz.399001,0.230156
2014-12-09,10496.63,11050.85,10042.01,10116.49,34623795200,451420000000.0,-4.15062,sz.399001,0.290375
2014-12-10,10154.53,10567.45,10048.46,10545.51,23166761600,305665000000.0,4.240794,sz.399001,0.19429
2014-12-11,10443.66,10725.77,10387.59,10478.88,23705009600,297410000000.0,-0.631832,sz.399001,0.198804
2014-12-12,10451.61,10622.88,10390.02,10462.31,20478056000,264700000000.0,-0.158131,sz.399001,0.171742
2014-12-15,10477.45,10531.66,10298.38,10504.23,21395060800,287673000000.0,0.400685,sz.399001,0.179432
2014-12-16,10486.69,10668.62,10429.56,10668.62,21509040000,285657000000.0,1.564985,sz.399001,0.180388
2014-12-17,10728.74,10788.97,10533.12,10786.72,22987640000,310666000000.0,1.106981,sz.399001,0.192789
2014-12-18,10744.27,10812.15,10656.35,10665.18,18391907200,256894000000.0,-1.126756,sz.399001,0.154246
2014-12-19,10646.66,10684.6,10382.29,10627.11,21394206400,272063000000.0,-0.35695,sz.399001,0.179425
2014-12-22,10607.58,10742.37,10474.92,10608.51,24464515200,294556000000.0,-0.17503,sz.399001,0.205175
2014-12-23,10549.98,10794.19,10490.14,10570.79,16969331200,208273000000.0,-0.355561,sz.399001,0.142315
2014-12-24,10614.12,10627.08,10179.26,10292.52,15546656000,193698000000.0,-2.632447,sz.399001,0.130384
2014-12-25,10350.94,10514.64,10296.0,10493.78,14995200000,190358000000.0,1.955408,sz.399001,0.125759
2014-12-26,10505.71,10816.83,10487.91,10802.64,17412256000,223208000000.0,2.943261,sz.399001,0.14603
2014-12-29,10918.96,10965.29,10665.26,10780.4,20281076800,263381000000.0,-0.205869,sz.399001,0.17009
2014-12-30,10756.58,10866.36,10660.2,10722.26,16774348800,221340000000.0,-0.539318,sz.399001,0.14068
2014-12-31,10723.09,11037.61,10711.33,11014.62,16028553600,209457000000.0,2.726667,sz.399001,0.134356
2015-01-05,11150.98,11587.28,11150.98,11520.59,21907070400,278915000000.0,4.593619,sz.399001,0.18745
2015-01-06,11424.92,11749.14,11374.5,11667.97,21215574400,288324000000.0,1.279274,sz.399001,0.181533
2015-01-07,11612.73,11714.78,11505.03,11613.36,16886688000,229557000000.0,-0.468028,sz.399001,0.144492
2015-01-08,11624.59,11656.71,11371.92,11465.14,16521288000,223004000000.0,-1.276295,sz.399001,0.141366
2015-01-09,11424.53,11738.25,11313.25,11324.76,16223875200,226395000000.0,-1.224406,sz.399001,0.138821
2015-01-12,11279.73,11376.09,11116.06,11285.18,14075254400,192733000000.0,-0.3495,sz.399001,0.120436
2015-01-13,11250.88,11418.45,11244.42,11355.81,12576585600,187885000000.0,0.625864,sz.399001,0.107613
2015-01-14,11366.95,11429.31,11153.17,11237.78,12251059200,181170000000.0,-1.039374,sz.399001,0.104827
2015-01-15,11240.84,11483.75,11161.52,11483.68,12665181600,187279000000.0,2.188149,sz.399001,0.108371
2015-01-16,11496.76,11583.73,11436.28,11532.8,14805078400,221171000000.0,0.427739,sz.399001,0.126681
2015-01-19,10939.04,11204.49,10634.62,10770.93,19608003200,277090000000.0,-6.606116,sz.399001,0.167778
2015-01-20,10761.28,11026.05,10750.85,10996.48,18183360000,277313000000.0,2.09407,sz.399001,0.155588
2015-01-21,11051.95,11395.1,11000.74,11372.18,21321220800,320221000000.0,3.41654,sz.399001,0.182437
2015-01-22,11358.44,11499.44,11342.08,11471.21,19440748800,290693000000.0,0.870812,sz.399001,0.166346
2015-01-23,11507.44,11554.52,11379.96,11436.29,18566811200,277748000000.0,-0.304414,sz.399001,0.158869
2015-01-26,11564.22,11711.89,11512.01,11686.97,18469297600,272299000000.0,2.191967,sz.399001,0.158392
2015-01-27,11670.24,11705.91,11368.99,11551.87,20542673600,296525000000.0,-1.155985,sz.399001,0.176173
2015-01-28,11484.99,11530.09,11309.21,11354.2,16910350400,253585000000.0,-1.711151,sz.399001,0.145022
2015-01-29,11187.3,11319.47,11161.43,11249.04,15925118400,222092000000.0,-0.926178,sz.399001,0.136573
2015-01-30,11290.45,11354.09,11132.8,11150.69,15703352000,215512000000.0,-0.874293,sz.399001,0.134671
2015-02-02,10952.14,11140.97,10921.44,10963.14,13446696000,190729000000.0,-1.681966,sz.399001,0.115314
2015-02-03,11077.48,11216.68,10993.55,11209.19,14736851200,224411000000.0,2.244346,sz.399001,0.126378
2015-02-04,11241.98,11364.38,11111.53,11116.55,15830112000,234697000000.0,-0.82647,sz.399001,0.135754
2015-02-05,11367.14,11386.73,11065.58,11065.58,17782038400,272973000000.0,-0.458503,sz.399001,0.152493
2015-02-06,11022.49,11054.94,10715.43,10791.1,15142592000,225922000000.0,-2.480489,sz.399001,0.129811
2015-02-09,10792.0,10975.85,10760.05,10868.14,12242006400,187419000000.0,0.713922,sz.399001,0.104945
2015-02-10,10887.68,11136.62,10875.29,11136.62,10903888800,167218000000.0,2.470344,sz.399001,0.093474
2015-02-11,11174.31,11318.46,11167.12,11265.63,12991908800,195730000000.0,1.158428,sz.399001,0.111367
2015-02-12,11268.59,11348.32,11185.0,11302.73,13665851200,204098000000.0,0.329325,sz.399001,0.117144
2015-02-13,11362.0,11564.68,11338.01,11443.05,16862372800,262212000000.0,1.241464,sz.399001,0.144544
2015-02-16,11474.88,11606.01,11437.74,11595.25,16732944000,267923000000.0,1.330067,sz.399001,0.143418
2015-02-17,11658.05,11772.15,11644.54,11718.56,14975304000,241479000000.0,1.063449,sz.399001,0.128283
2015-02-25,11755.18,11755.18,11500.69,11539.7,15358920000,245166000000.0,-1.526291,sz.399001,0.131569
2015-02-26,11526.51,11752.01,11470.43,11750.78,16590456000,253774000000.0,1.829164,sz.399001,0.142119
2015-02-27,11736.29,11819.42,11719.66,11757.68,18304728000,278830000000.0,0.058715,sz.399001,0.156804
2015-03-02,11869.96,11955.82,11781.61,11884.02,24367190400,376201000000.0,1.07453,sz.399001,0.208729
2015-03-03,11800.99,11800.99,11515.55,11526.22,25447526400,392989000000.0,-3.010764,sz.399001,0.217983
2015-03-04,11530.93,11688.28,11521.7,11655.08,21936728000,337643000000.0,1.117976,sz.399001,0.187909
2015-03-05,11597.49,11628.15,11484.8,11566.39,22521404800,357242000000.0,-0.760959,sz.399001,0.192638
2015-03-06,11600.66,11626.11,11381.91,11392.4,20264889600,315510000000.0,-1.504266,sz.399001,0.173337
2015-03-09,11280.02,11547.83,11169.05,11533.23,18606710400,287941000000.0,1.236176,sz.399001,0.159154
2015-03-10,11501.98,11649.25,11479.28,11556.65,19643190400,313719000000.0,0.203065,sz.399001,0.168019
2015-03-11,11554.66,11682.54,11491.69,11525.09,19546664000,309149000000.0,-0.273094,sz.399001,0.167194
2015-03-12,11593.69,11645.56,11516.25,11635.59,20038670400,316798000000.0,0.958778,sz.399001,0.171402
2015-03-13,11680.47,11751.2,11654.19,11713.61,18082187200,289367000000.0,0.670533,sz.399001,0.154485
2015-03-16,11791.42,12021.82,11748.08,12017.77,25732305600,422580000000.0,2.596631,sz.399001,0.219835
2015-03-17,12083.44,12190.28,12046.8,12169.52,31889516800,501527000000.0,1.262714,sz.399001,0.272437
2015-03-18,12206.72,12505.34,12190.25,12496.24,32377782400,489115000000.0,2.684746,sz.399001,0.276608
2015-03-19,12549.55,12552.71,12337.67,12429.11,31299987200,478378000000.0,-0.537201,sz.399001,0.2674
2015-03-20,12427.41,12659.83,12387.89,12544.45,30040307200,498135000000.0,0.927981,sz.399001,0.256639
2015-03-23,12644.19,12813.83,12644.19,12780.32,32546080000,549494000000.0,1.880275,sz.399001,0.278046
2015-03-24,12841.14,12841.45,12495.92,12801.2,39286086400,663923000000.0,0.163375,sz.399001,0.335626
2015-03-25,12776.0,12841.9,12656.52,12757.09,33680633600,596184000000.0,-0.34458,sz.399001,0.287738
2015-03-26,12703.35,12856.21,12601.75,12712.98,31025468800,563569000000.0,-0.345764,sz.399001,0.265055
2015-03-27,12779.33,12930.24,12717.43,12874.42,23931539200,426090000000.0,1.269879,sz.399001,0.20445
2015-03-30,12917.14,13242.31,12894.49,13193.32,29880768000,508362000000.0,2.477008,sz.399001,0.255276
2015-03-31,13420.92,13538.29,13106.97,13160.66,31897456000,555628000000.0,-0.247551,sz.399001,0.272477
2015-04-01,13187.42,13454.81,13142.4,13394.72,28881900800,518579000000.0,1.778479,sz.399001,0.246717
2015-04-02,13486.89,13537.38,13235.28,13426.1,32237920000,584112000000.0,0.23427,sz.399001,0.275385
2015-04-03,13336.87,13502.47,13296.95,13494.64,32787868800,605134000000.0,0.510498,sz.399001,0.280083
2015-04-07,13626.62,13769.76,13625.26,13768.73,34523612800,640980000000.0,2.031109,sz.399001,0.29491
2015-04-08,13814.98,13846.55,13513.14,13841.72,36202336000,687547000000.0,0.530109,sz.399001,0.30925
2015-04-09,13898.49,13914.01,13505.85,13796.73,34720272000,651325000000.0,-0.325026,sz.399001,0.29659
2015-04-10,13718.92,14034.31,13650.32,14013.33,29635734400,567018000000.0,1.569934,sz.399001,0.253157
2015-04-13,14100.35,14175.36,13972.41,14149.5,33341945600,640210000000.0,0.971717,sz.399001,0.280109
2015-04-14,14132.61,14221.51,13920.06,14042.46,32846291200,618103000000.0,-0.756493,sz.399001,0.275945
2015-04-15,14023.4,14023.4,13646.61,13646.61,31259225600,560662000000.0,-2.818948,sz.399001,0.238839
2015-04-16,13549.87,14024.68,13492.77,13967.8,27397452800,488401000000.0,2.353621,sz.399001,0.208857
2015-04-17,14120.77,14249.47,14039.04,14149.34,33553971200,590149000000.0,1.299704,sz.399001,0.25579
2015-04-20,14132.83,14288.33,13814.96,13871.6,37111868800,629256000000.0,-1.96292,sz.399001,0.282913
2015-04-21,13882.44,14439.0,13882.44,14439.0,31057875200,552191000000.0,4.090375,sz.399001,0.236762
2015-04-22,14529.24,14756.15,14510.93,14749.13,36518707200,653683000000.0,2.147863,sz.399001,0.27839
2015-04-23,14842.21,14893.01,14647.14,14743.22,38060928000,690767000000.0,-0.040071,sz.399001,0.290147
2015-04-24,14615.54,14771.29,14422.54,14598.7,35412320000,641251000000.0,-0.980244,sz.399001,0.269956
2015-04-27,14749.02,14910.31,14644.01,14809.42,34698390400,640242000000.0,1.443414,sz.399001,0.264513
2015-04-28,14946.95,14979.81,14580.42,14707.25,33443052800,614854000000.0,-0.689898,sz.399001,0.254944
2015-04-29,14669.22,14907.96,14542.32,14871.95,27436604800,531111000000.0,1.119857,sz.399001,0.209155
2015-04-30,14909.06,15009.73,14818.64,14818.64,27819065600,549221000000.0,-0.358464,sz.399001,0.212071
2015-05-04,14846.48,14958.79,14714.91,14860.53,26645420800,502560000000.0,0.282689,sz.399001,0.203112
2015-05-05,14831.91,14831.91,14145.5,14233.1,30243587200,538376000000.0,-4.222128,sz.399001,0.230541
2015-05-06,14347.55,14569.64,14032.02,14136.17,26795659200,519238000000.0,-0.681016,sz.399001,0.204258
2015-05-07,14080.36,14226.08,14027.6,14114.73,22913308800,430374000000.0,-0.151664,sz.399001,0.173614
2015-05-08,14271.46,14481.44,14165.07,14481.25,25526377600,515140000000.0,2.596716,sz.399001,0.193413
2015-05-11,14572.82,14946.65,14447.78,14944.88,31925568000,673108000000.0,3.201587,sz.399001,0.2419
2015-05-12,14975.23,15088.96,14879.6,15066.29,33785651200,726889000000.0,0.812386,sz.399001,0.255994
2015-05-13,15075.02,15245.81,14962.38,15173.09,34916860800,736395000000.0,0.708866,sz.399001,0.263423
2015-05-14,15210.75,15299.79,15003.72,15024.47,33972371200,700948000000.0,-0.979498,sz.399001,0.256252
2015-05-15,14955.41,14955.41,14590.76,14694.95,31333008000,644429000000.0,-2.193219,sz.399001,0.236366
2015-05-18,14612.88,14759.09,14564.73,14672.63,29706697600,640171000000.0,-0.151891,sz.399001,0.224098
2015-05-19,14723.21,15173.92,14704.33,15127.38,31924601600,702482000000.0,3.099308,sz.399001,0.240777
2015-05-20,15206.56,15618.13,15206.56,15337.08,38130902400,820478000000.0,1.386229,sz.399001,0.078725
2015-05-21,15402.95,15872.59,15402.95,15872.53,35806297600,798003000000.0,3.491214,sz.399001,0.073854
2015-05-22,16084.04,16191.15,15731.01,16045.8,43888870400,958350000000.0,1.091631,sz.399001,0.090262
2015-05-25,15894.14,16368.91,15810.15,16351.06,42305667200,915110000000.0,1.902428,sz.399001,0.086837
2015-05-26,16456.23,16904.15,16397.5,16903.47,44925190400,979692000000.0,3.378442,sz.399001,0.091914
2015-05-27,16988.9,17061.92,16610.78,16963.52,44726105600,996574000000.0,0.355245,sz.399001,0.091265
2015-05-28,16953.6,17153.8,15909.1,15912.95,52261756800,1115010000000.0,-6.19311,sz.399001,0.10662
2015-05-29,15920.33,16386.05,15299.65,16100.45,41343862400,903178000000.0,1.178286,sz.399001,0.084074
2015-06-01,16247.39,16921.07,16245.55,16917.52,36687296000,836617000000.0,5.074823,sz.399001,0.074439
2015-06-02,17051.22,17485.58,16963.74,17485.58,39854876800,935108000000.0,3.357824,sz.399001,0.080475
2015-06-03,17626.92,17696.48,17098.43,17538.5,40930355200,971580000000.0,0.302649,sz.399001,0.082357
2015-06-04,17579.36,17608.72,16426.31,17501.05,40317171200,936708000000.0,-0.213526,sz.399001,0.080999
2015-06-05,17727.86,17901.86,17302.56,17649.09,44681958400,1027060000000.0,0.845887,sz.399001,0.08975
2015-06-08,17648.72,17648.72,17145.7,17452.31,42312051200,958572000000.0,-1.114954,sz.399001,0.084847
2015-06-09,17410.64,17609.28,17184.32,17399.0,34865062400,786413000000.0,-0.305464,sz.399001,0.069785
2015-06-10,17297.04,17852.36,17165.9,17677.57,36116246400,815536000000.0,1.601071,sz.399001,0.071799
2015-06-11,17692.9,17889.91,17606.43,17889.69,35335468800,826855000000.0,1.199934,sz.399001,0.070088
2015-06-12,17978.05,18198.07,17921.91,18098.27,38507196800,904845000000.0,1.165923,sz.399001,0.076138
2015-06-15,18182.64,18211.76,17668.67,17702.55,40617833600,930031000000.0,-2.186501,sz.399001,0.080203
2015-06-16,17502.37,17502.37,16911.91,17075.93,35302038400,805377000000.0,-3.539722,sz.399001,0.069621
2015-06-17,17073.08,17474.08,16564.37,17405.57,31241916800,706311000000.0,1.93044,sz.399001,0.0616
2015-06-18,17367.13,17442.77,16709.6,16734.84,28905971200,675367000000.0,-3.853539,sz.399001,0.056911
2015-06-19,16386.98,16578.88,15700.49,15725.47,28964643200,601167000000.0,-6.031549,sz.399001,0.056878
2015-06-23,15720.32,16047.32,14938.82,16045.99,29292774400,604701000000.0,2.038219,sz.399001,0.057522
2015-06-24,16178.55,16345.75,15867.91,16312.31,33217344000,675215000000.0,1.659737,sz.399001,0.065206
2015-06-25,16370.0,16399.34,15499.22,15692.44,33171568000,684557000000.0,-3.79999,sz.399001,0.064968
2015-06-26,15196.56,15229.0,14321.05,14398.79,29466585600,555138000000.0,-8.243835,sz.399001,0.057575
2015-06-29,14703.97,14712.16,13250.35,13566.27,35894694400,631193000000.0,-5.781833,sz.399001,0.070135
2015-06-30,13274.64,14352.05,12723.16,14337.96,39954009600,721379000000.0,5.688323,sz.399001,0.07795
2015-07-01,14185.1,14696.98,13578.38,13650.82,34874211200,691163000000.0,-4.792511,sz.399001,0.067347
2015-07-02,13655.73,13732.49,12727.23,12924.19,32073507200,552267000000.0,-5.322949,sz.399001,0.06189
2015-07-03,12475.61,13154.13,11953.08,12246.06,31553619200,505097000000.0,-5.246974,sz.399001,0.060455
2015-07-06,13140.14,13140.14,11584.47,12075.77,39633798400,609084000000.0,-1.390594,sz.399001,0.075928
2015-07-07,11660.56,11767.66,11282.62,11375.6,22732403200,301441000000.0,-5.798099,sz.399001,0.043512
2015-07-08,10870.14,11112.62,10850.38,11040.89,30732857600,414188000000.0,-2.942392,sz.399001,0.058632
2015-07-09,10953.33,11513.36,10933.0,11510.34,20745452800,277581000000.0,4.251933,sz.399001,0.039578
2015-07-10,11733.45,12062.9,11696.77,12038.14,15891523200,247329000000.0,4.585483,sz.399001,0.030226
2015-07-13,12367.62,12658.07,12261.25,12614.16,23384912000,391783000000.0,4.78488,sz.399001,0.044476
2015-07-14,12796.49,13091.93,12635.2,12728.51,28563513600,491958000000.0,0.90658,sz.399001,0.054325
2015-07-15,12783.08,12792.31,12093.9,12132.42,34529542400,545534000000.0,-4.683137,sz.399001,0.065577
2015-07-16,11963.35,12600.65,11637.47,12357.61,32429414400,508194000000.0,1.856081,sz.399001,0.061531
2015-07-17,12460.51,13097.45,12435.59,13004.96,30700764800,507933000000.0,5.238479,sz.399001,0.058178
2015-07-20,13115.48,13427.86,12942.95,13202.39,35816518400,631752000000.0,1.518171,sz.399001,0.067873
2015-07-21,13038.15,13436.91,12928.13,13315.56,31241571200,560592000000.0,0.857126,sz.399001,0.059186
2015-07-22,13307.93,13482.04,13098.8,13416.54,33490892800,605120000000.0,0.758365,sz.399001,0.063405
2015-07-23,13432.61,13792.37,13356.05,13754.53,36704348800,654514000000.0,2.519221,sz.399001,0.069488
2015-07-24,13789.31,13970.84,13424.18,13518.51,40085593600,744183000000.0,-1.715898,sz.399001,0.07589
2015-07-27,13242.69,13579.64,12488.37,12493.05,36443904000,667695000000.0,-7.585661,sz.399001,0.068994
2015-07-28,11986.25,12676.27,11719.0,12316.78,37431104000,618842000000.0,-1.410941,sz.399001,0.070863
2015-07-29,12472.28,12823.15,12078.32,12823.07,29648876800,523083000000.0,4.110628,sz.399001,0.056126
2015-07-30,12766.34,12988.55,12382.3,12395.92,29945852800,540746000000.0,-3.331115,sz.399001,0.056688
2015-07-31,12228.41,12580.96,12213.46,12374.25,23519152000,417611000000.0,-0.174799,sz.399001,0.044513
2015-08-03,12178.57,12305.61,11909.0,12161.58,24373707200,402309000000.0,-1.718712,sz.399001,0.046122
2015-08-04,12163.12,12711.56,12105.94,12711.56,26160070400,442429000000.0,4.522319,sz.399001,0.049501
2015-08-05,12694.57,12842.31,12447.04,12524.69,27115078400,476253000000.0,-1.470126,sz.399001,0.051307
2015-08-06,12274.72,12595.12,12231.89,12421.85,20222916800,349618000000.0,-0.821074,sz.399001,0.038268
2015-08-07,12543.66,12769.13,12522.47,12753.05,25188806400,448819000000.0,2.666271,sz.399001,0.047665
2015-08-10,12877.31,13373.3,12821.89,13302.96,32308073600,574798000000.0,4.312013,sz.399001,0.061082
2015-08-11,13316.89,13508.3,13240.09,13323.08,35182988800,623124000000.0,0.151267,sz.399001,0.066517
2015-08-12,13201.54,13396.33,13117.1,13117.1,28511379200,506701000000.0,-1.546071,sz.399001,0.053904
2015-08-13,13069.98,13395.18,12962.0,13395.18,28706246400,497722000000.0,2.119944,sz.399001,0.054272
2015-08-14,13497.16,13606.33,13378.59,13445.87,32679516800,574009000000.0,0.378481,sz.399001,0.061778
2015-08-17,13417.33,13585.96,13309.54,13573.9,32680921600,560388000000.0,0.952176,sz.399001,0.061775
2015-08-18,13608.52,13652.54,12634.95,12683.86,38903491200,667274000000.0,-6.557045,sz.399001,0.073535
2015-08-19,12328.6,13028.5,12049.92,12960.66,33174854400,547112000000.0,2.182331,sz.399001,0.062707
2015-08-20,12864.83,13040.36,12582.24,12584.58,28375574400,480881000000.0,-2.90172,sz.399001,0.053518
2015-08-21,12355.27,12511.42,11891.84,11902.05,26016078400,418791000000.0,-5.423553,sz.399001,0.049029
2015-08-24,11399.66,11446.1,10964.09,10970.29,19382936000,272872000000.0,-7.828535,sz.399001,0.036529
2015-08-25,10212.47,10529.92,10168.42,10197.94,21874675200,287967000000.0,-7.040411,sz.399001,0.041224
2015-08-26,10199.9,10559.24,9776.21,9899.719,32672716800,432234000000.0,-2.924295,sz.399001,0.061574
2015-08-27,10076.09,10254.35,9713.986,10254.35,27196185600,361016000000.0,3.582222,sz.399001,0.051253
2015-08-28,10397.97,10826.19,10311.37,10800.0,31598857600,424998000000.0,5.321132,sz.399001,0.059451
2015-08-31,10706.23,10706.23,10398.33,10549.16,26670256000,365362000000.0,-2.322529,sz.399001,0.050114
2015-09-01,10388.5,10388.5,9954.577,10162.52,24629145600,305204000000.0,-3.665196,sz.399001,0.046172
2015-09-02,9694.477,10319.49,9682.708,10054.8,25917372800,325500000000.0,-1.059923,sz.399001,0.048587
2015-09-07,10121.83,10404.22,9933.541,9991.764,22854056000,299945000000.0,-0.626935,sz.399001,0.042823
2015-09-08,9898.635,10341.3,9763.949,10320.23,20042744000,260251000000.0,3.287327,sz.399001,0.037557
2015-09-09,10367.35,10702.18,10335.02,10620.13,31192592000,431876000000.0,2.906014,sz.399001,0.05845
2015-09-10,10449.93,10618.87,10406.02,10424.65,22531417600,311068000000.0,-1.840641,sz.399001,0.042216
2015-09-11,10408.41,10555.62,10332.41,10463.69,19046508800,263290000000.0,0.374478,sz.399001,0.035675
2015-09-14,10517.68,10544.28,9739.421,9778.234,24088272000,307477000000.0,-6.550823,sz.399001,0.045096
2015-09-15,9533.45,9719.662,9259.648,9290.807,19821443200,233710000000.0,-4.984824,sz.399001,0.037106
2015-09-16,9330.755,9933.83,9297.198,9890.429,23480100800,284792000000.0,6.453929,sz.399001,0.043926
2015-09-17,9872.041,10147.17,9739.89,9739.89,27371561600,360654000000.0,-1.522068,sz.399001,0.051111
2015-09-18,9806.716,9914.585,9691.064,9850.772,18768099200,254176000000.0,1.13844,sz.399001,0.03499
2015-09-21,9732.122,10176.73,9701.325,10176.73,22716785600,313439000000.0,3.308919,sz.399001,0.042189
2015-09-22,10200.55,10357.42,10121.74,10238.69,26389788800,367475000000.0,0.60883,sz.399001,0.04901
2015-09-23,10071.33,10250.45,10040.95,10132.29,23184401600,321531000000.0,-1.039104,sz.399001,0.04262
2015-09-24,10178.1,10288.18,10124.13,10238.04,22149161600,319240000000.0,1.043625,sz.399001,0.040371
2015-09-25,10184.88,10249.24,9835.842,9904.764,22674012800,312784000000.0,-3.255257,sz.399001,0.041051
2015-09-28,9919.562,10124.31,9796.929,10115.55,16402102400,238012000000.0,2.128099,sz.399001,0.029694
2015-09-29,9962.581,10070.25,9873.781,9949.918,17448089600,251209000000.0,-1.63737,sz.399001,0.031578
